"pubid","member","year"
"30737354","Newell, Evan","2019"
"31586148","Othus, Megan","2019"
"31073153","Othus, Megan","2019"
"30856024","Othus, Megan","2019"
"30804488","Othus, Megan","2019"
"30673620","Othus, Megan","2019"
"30670784","Othus, Megan","2019"
"31548585","Peters, Ulrike","2019"
"31519590","Peters, Ulrike","2019"
"31348191","Peters, Ulrike","2019"
"31254090","Peters, Ulrike","2019"
"31231134","Peters, Ulrike","2019"
"31217584","Peters, Ulrike","2019"
"31209889","Peters, Ulrike","2019"
"31127946","Peters, Ulrike","2019"
"31113819","Peters, Ulrike","2019"
"31110328","Peters, Ulrike","2019"
"31038671","Peters, Ulrike","2019"
"31037736","Peters, Ulrike","2019"
"30978304","Peters, Ulrike","2019"
"30969277","Peters, Ulrike","2019"
"30820706","Peters, Ulrike","2019"
"30683880","Peters, Ulrike","2019"
"30643251","Peters, Ulrike","2019"
"30605491","Peters, Ulrike","2019"
"30561796","Peters, Ulrike","2019"
"30476131","Peters, Ulrike","2019"
"29917119","Peters, Ulrike","2019"
"29860330","Peters, Ulrike","2019"
"31582519","Pierce, Robert","2019"
"31532724","Pierce, Robert","2019"
"31292299","Pierce, Robert","2019"
"31243491","Pierce, Robert","2019"
"31171504","Pierce, Robert","2019"
"31028033","Pierce, Robert","2019"
"30940657","Pierce, Robert","2019"
"30889382","Pierce, Robert","2019"
"31432072","Randolph, Timothy","2019"
"31266826","Randolph, Timothy","2019"
"31232174","Randolph, Timothy","2019"
"31187868","Randolph, Timothy","2019"
"31175806","Randolph, Timothy","2019"
"31115618","Randolph, Timothy","2019"
"30648524","Randolph, Timothy","2019"
"30422669","Randolph, Timothy","2019"
"31558469","Riddell, Stanley","2019"
"31548346","Riddell, Stanley","2019"
"31209340","Riddell, Stanley","2019"
"31171504","Riddell, Stanley","2019"
"31043415","Riddell, Stanley","2019"
"30889382","Riddell, Stanley","2019"
"30782611","Riddell, Stanley","2019"
"30728140","Riddell, Stanley","2019"
"30626941","Riddell, Stanley","2019"
"31509321","Robins, Harlan","2019"
"31226930","Robins, Harlan","2019"
"30940657","Robins, Harlan","2019"
"30870493","Robins, Harlan","2019"
"30635271","Robins, Harlan","2019"
"31206344","Salama, Nina","2019"
"31061142","Salama, Nina","2019"
"31036730","Salama, Nina","2019"
"30944862","Schiffer, Joshua","2019"
"30657904","Schiffer, Joshua","2019"
"31488506","Strong, Roland","2019"
"31345930","Strong, Roland","2019"
"31532761","Subramaniam, Arvind","2019"
"30673779","Subramaniam, Arvind","2019"
"31427824","Sun, Wei","2019"
"31292609","Sun, Wei","2019"
"31138328","Sun, Wei","2019"
"30666629","Sun, Wei","2019"
"31540485","Tapscott, Stephen","2019"
"31327741","Tapscott, Stephen","2019"
"31222885","Tapscott, Stephen","2019"
"31189728","Tapscott, Stephen","2019"
"30644821","Tapscott, Stephen","2019"
"30445587","Tapscott, Stephen","2019"
"30312408","Tapscott, Stephen","2019"
"31605820","Turtle, Cameron","2019"
"31431714","Turtle, Cameron","2019"
"31419568","Turtle, Cameron","2019"
"31056762","Turtle, Cameron","2019"
"30910604","Turtle, Cameron","2019"
"30784102","Turtle, Cameron","2019"
"30782611","Turtle, Cameron","2019"
"30729531","Turtle, Cameron","2019"
"30728140","Turtle, Cameron","2019"
"31555284","Uldrick, Thomas","2019"
"31408438","Uldrick, Thomas","2019"
"31157502","Uldrick, Thomas","2019"
"31154457","Uldrick, Thomas","2019"
"31111901","Uldrick, Thomas","2019"
"30782610","Uldrick, Thomas","2019"
"31542144","Unger, Joseph","2019"
"31486827","Unger, Joseph","2019"
"31483471","Unger, Joseph","2019"
"31438967","Unger, Joseph","2019"
"31415071","Unger, Joseph","2019"
"31352608","Unger, Joseph","2019"
"31169875","Unger, Joseph","2019"
"31093677","Unger, Joseph","2019"
"30930007","Unger, Joseph","2019"
"30861098","Unger, Joseph","2019"
"30856272","Unger, Joseph","2019"
"30819455","Unger, Joseph","2019"
"30653226","Unger, Joseph","2019"
"30629092","Unger, Joseph","2019"
"30371800","Unger, Joseph","2019"
"30954972","Wang, Ching-Yun","2019"
"30908669","Wang, Ching-Yun","2019"
"30834353","Wang, Ching-Yun","2019"
"30461557","Wang, Ching-Yun","2019"
"31585205","Warren, Edus","2019"
"31570697","Warren, Edus","2019"
"31056762","Warren, Edus","2019"
"30948330","Warren, Edus","2019"
"30677510","Warren, Edus","2019"
"30663774","Warren, Edus","2019"
"31585950","Wu, Michael","2019"
"30973942","Wu, Michael","2019"
"30905192","Wu, Michael","2019"
"30863868","Wu, Michael","2019"
"30779729","Wu, Michael","2019"
"30753327","Wu, Michael","2019"
"30430548","Wu, Michael","2019"
"31570697","Wu, Qian","2019"
"31558469","Wu, Qian","2019"
"31548346","Wu, Qian","2019"
"31419568","Wu, Qian","2019"
"31319391","Wu, Qian","2019"
"31018977","Wu, Qian","2019"
"30782611","Wu, Qian","2019"
"30728140","Wu, Qian","2019"
"31577807","Zhao, Lue Ping","2019"
"31127057","Zhao, Lue Ping","2019"
"31531383","Zheng, Yingye","2019"
"31292633","Zheng, Yingye","2019"
"31003603","Zheng, Yingye","2019"
"30664734","Zheng, Yingye","2019"
"30076904","Zheng, Yingye","2019"
"29912281","Zheng, Yingye","2019"
"31582553","Appelbaum, Frederick","2019"
"31073153","Appelbaum, Frederick","2019"
"30804488","Appelbaum, Frederick","2019"
"30673620","Appelbaum, Frederick","2019"
"30658992","Appelbaum, Frederick","2019"
"31605822","Bar, Merav","2019"
"31605820","Bar, Merav","2019"
"31551243","Bar, Merav","2019"
"31446199","Bar, Merav","2019"
"31419568","Bar, Merav","2019"
"31235963","Bar, Merav","2019"
"31092900","Bar, Merav","2019"
"31235963","Bleakley, Marie","2019"
"30670822","Bleakley, Marie","2019"
"31541573","Boeckh, Michael","2019"
"31452511","Boeckh, Michael","2019"
"31449472","Boeckh, Michael","2019"
"31301099","Boeckh, Michael","2019"
"31287523","Boeckh, Michael","2019"
"31186276","Boeckh, Michael","2019"
"31112280","Boeckh, Michael","2019"
"30978619","Boeckh, Michael","2019"
"30429336","Boeckh, Michael","2019"
"30329038","Boeckh, Michael","2019"
"29447395","Boeckh, Michael","2019"
"31235963","Chapuis, Aude","2019"
"30782611","Chapuis, Aude","2019"
"30753483","Chapuis, Aude","2019"
"30728140","Chapuis, Aude","2019"
"31532724","Cheever, Martin","2019"
"31154457","Cheever, Martin","2019"
"30726175","Cheever, Martin","2019"
"30651320","Cheever, Martin","2019"
"30889382","Dudakov, Jarrod","2019"
"31582553","Green, Damian","2019"
"31570697","Green, Damian","2019"
"31558469","Green, Damian","2019"
"31481510","Green, Damian","2019"
"31434076","Green, Damian","2019"
"31395601","Green, Damian","2019"
"30937889","Green, Damian","2019"
"31337659","Greenberg, Philip","2019"
"31235963","Greenberg, Philip","2019"
"31028033","Greenberg, Philip","2019"
"30774780","Gujral, Taranjit","2019"
"31175176","Headley, Mark","2019"
"31585949","Hill, Geoffrey","2019"
"31578305","Hill, Geoffrey","2019"
"31578204","Hill, Geoffrey","2019"
"31542340","Hill, Geoffrey","2019"
"31533918","Hill, Geoffrey","2019"
"31358258","Hill, Geoffrey","2019"
"31194697","Hill, Geoffrey","2019"
"30814056","Hill, Geoffrey","2019"
"30655443","Hill, Geoffrey","2019"
"31175806","Hockenbery, David","2019"
"31529048","Holland, Eric","2019"
"31477715","Holland, Eric","2019"
"31412117","Holland, Eric","2019"
"31371825","Holland, Eric","2019"
"31325145","Holland, Eric","2019"
"31292299","Holland, Eric","2019"
"31150022","Holland, Eric","2019"
"30956755","Holland, Eric","2019"
"30918961","Holland, Eric","2019"
"30733593","Holland, Eric","2019"
"30576476","Holland, Eric","2019"
"31412117","Houghton, McGarry","2019"
"31292299","Houghton, McGarry","2019"
"31115618","Houghton, McGarry","2019"
"31043415","Houghton, McGarry","2019"
"30422669","Houghton, McGarry","2019"
"31500597","Jensen, Michael","2019"
"31209354","Jensen, Michael","2019"
"31074527","Jensen, Michael","2019"
"30941303","Jensen, Michael","2019"
"31043415","Lee, Sylvia","2019"
"31605820","Maloney, David","2019"
"31481800","Maloney, David","2019"
"31419568","Maloney, David","2019"
"31394277","Maloney, David","2019"
"31248843","Maloney, David","2019"
"31092900","Maloney, David","2019"
"31056762","Maloney, David","2019"
"30948330","Maloney, David","2019"
"30814672","Maloney, David","2019"
"30793644","Maloney, David","2019"
"30782611","Maloney, David","2019"
"30729531","Maloney, David","2019"
"30728140","Maloney, David","2019"
"30668198","Maloney, David","2019"
"30630975","Maloney, David","2019"
"31043415","Martins, Renato","2019"
"30723171","Martins, Renato","2019"
"31601541","McElrath, Juliana","2019"
"31589165","McElrath, Juliana","2019"
"31566579","McElrath, Juliana","2019"
"31534016","McElrath, Juliana","2019"
"31434737","McElrath, Juliana","2019"
"31235963","McElrath, Juliana","2019"
"31126879","McElrath, Juliana","2019"
"30919583","McElrath, Juliana","2019"
"30787294","McElrath, Juliana","2019"
"30615119","McElrath, Juliana","2019"
"30590447","McElrath, Juliana","2019"
"31605819","Milano, Filippo","2019"
"30995984","Milano, Filippo","2019"
"30952678","Milano, Filippo","2019"
"30771496","Milano, Filippo","2019"
"31488837","Moens, Cecilia","2019"
"31131952","Moens, Cecilia","2019"
"31029691","Moens, Cecilia","2019"
"31582519","Nghiem, Paul","2019"
"31483436","Nghiem, Paul","2019"
"31405946","Nghiem, Paul","2019"
"31250217","Nghiem, Paul","2019"
"30950224","Nghiem, Paul","2019"
"30726175","Nghiem, Paul","2019"
"30721341","Nghiem, Paul","2019"
"30651320","Nghiem, Paul","2019"
"30211723","Nghiem, Paul","2019"
"31362783","Phipps, Warren","2019"
"31205984","Phipps, Warren","2019"
"30763144","Phipps, Warren","2019"
"30726290","Phipps, Warren","2019"
"31227504","Pollack, Seth","2019"
"31171504","Pollack, Seth","2019"
"31011687","Pollack, Seth","2019"
"30940657","Pollack, Seth","2019"
"31414569","Prlic, Martin","2019"
"31312028","Prlic, Martin","2019"
"30696625","Rongvaux, Anthony","2019"
"30664659","Rongvaux, Anthony","2019"
"31582553","Sandmaier, Brenda","2019"
"31558788","Sandmaier, Brenda","2019"
"31558669","Sandmaier, Brenda","2019"
"31551243","Sandmaier, Brenda","2019"
"31481800","Sandmaier, Brenda","2019"
"31481510","Sandmaier, Brenda","2019"
"31395601","Sandmaier, Brenda","2019"
"31255743","Sandmaier, Brenda","2019"
"31248843","Sandmaier, Brenda","2019"
"31201170","Sandmaier, Brenda","2019"
"31073153","Sandmaier, Brenda","2019"
"30992266","Sandmaier, Brenda","2019"
"30808685","Sandmaier, Brenda","2019"
"30804488","Sandmaier, Brenda","2019"
"30668198","Sandmaier, Brenda","2019"
"30630975","Sandmaier, Brenda","2019"
"31319393","Specht, Jennifer","2019"
"30721110","Specht, Jennifer","2019"
"30324461","Specht, Jennifer","2019"
"31502535","Stoddard, Barry","2019"
"30629263","Stoddard, Barry","2019"
"30395313","Stoddard, Barry","2019"
"31603585","Taylor, Justin","2019"
"31597964","Taylor, Justin","2019"
"31396218","Taylor, Justin","2019"
"31345931","Taylor, Justin","2019"
"31345930","Taylor, Justin","2019"
"31101673","Taylor, Justin","2019"
"30975893","Taylor, Justin","2019"
"31200356","Thompson, John","2019"
"31092901","Thompson, John","2019"
"30614479","Thompson, John","2019"
"31585205","Till, Brian","2019"
"31395601","Till, Brian","2019"
"31056762","Till, Brian","2019"
"31044423","Till, Brian","2019"
"30948330","Till, Brian","2019"
"30782611","Till, Brian","2019"
"30728140","Till, Brian","2019"
"30663774","Till, Brian","2019"
"31586148","Walter, Roland","2019"
"31203993","Walter, Roland","2019"
"31079354","Walter, Roland","2019"
"31004014","Walter, Roland","2019"
"30912462","Walter, Roland","2019"
"30892988","Walter, Roland","2019"
"30856024","Walter, Roland","2019"
"30804488","Walter, Roland","2019"
"30657904","Walter, Roland","2019"
"30585894","Walter, Roland","2019"
"30931485","Barber, Brittany","2019"
"30844037","Barber, Brittany","2019"
"30614804","Barber, Brittany","2019"
"31521157","Barnabas, Ruanne","2019"
"31505258","Barnabas, Ruanne","2019"
"31402591","Barnabas, Ruanne","2019"
"31328444","Barnabas, Ruanne","2019"
"31328443","Barnabas, Ruanne","2019"
"31287620","Barnabas, Ruanne","2019"
"31272495","Barnabas, Ruanne","2019"
"31186955","Barnabas, Ruanne","2019"
"31061906","Barnabas, Ruanne","2019"
"31059553","Barnabas, Ruanne","2019"
"31029171","Barnabas, Ruanne","2019"
"30850409","Barnabas, Ruanne","2019"
"30259235","Barnabas, Ruanne","2019"
"31557414","Bender Ignacio, Rachel","2019"
"31186276","Bender Ignacio, Rachel","2019"
"30763144","Bender Ignacio, Rachel","2019"
"31582519","Bhatia, Shailender","2019"
"31287031","Bhatia, Shailender","2019"
"31200356","Bhatia, Shailender","2019"
"30726175","Bhatia, Shailender","2019"
"30211723","Bhatia, Shailender","2019"
"31205984","Casper, Corey","2019"
"31157502","Casper, Corey","2019"
"31107951","Casper, Corey","2019"
"30840316","Casper, Corey","2019"
"30617194","Casper, Corey","2019"
"31586822","Chen, Chu","2019"
"31577861","Chen, Chu","2019"
"31548585","Chen, Chu","2019"
"31321379","Chen, Chu","2019"
"31263055","Chen, Chu","2019"
"31178212","Chen, Chu","2019"
"31163278","Chen, Chu","2019"
"30956756","Chen, Chu","2019"
"30873591","Chen, Chu","2019"
"30700444","Chen, Chu","2019"
"30683880","Chen, Chu","2019"
"30643251","Chen, Chu","2019"
"30617275","Chen, Chu","2019"
"30590402","Chen, Chu","2019"
"30059977","Chen, Chu","2019"
"31584992","Chung, Michael","2019"
"31170193","Chung, Michael","2019"
"30946148","Chung, Michael","2019"
"30718408","Chung, Michael","2019"
"31407831","de Sanjose, Silvia","2019"
"31390052","de Sanjose, Silvia","2019"
"31382121","de Sanjose, Silvia","2019"
"31350458","de Sanjose, Silvia","2019"
"31308762","de Sanjose, Silvia","2019"
"31255298","de Sanjose, Silvia","2019"
"31238232","de Sanjose, Silvia","2019"
"31199503","de Sanjose, Silvia","2019"
"31097266","de Sanjose, Silvia","2019"
"31029852","de Sanjose, Silvia","2019"
"31002883","de Sanjose, Silvia","2019"
"30903361","de Sanjose, Silvia","2019"
"30636707","de Sanjose, Silvia","2019"
"30590684","de Sanjose, Silvia","2019"
"30588620","de Sanjose, Silvia","2019"
"30481275","de Sanjose, Silvia","2019"
"31600496","DePaolo, William","2019"
"31525354","Dey, Neelendu","2019"
"31574080","Emerman, Michael","2019"
"31260493","Emerman, Michael","2019"
"31560378","Fitzmaurice, Christina","2019"
"30953597","Fitzmaurice, Christina","2019"
"30676477","Fitzmaurice, Christina","2019"
"30614477","Fitzmaurice, Christina","2019"
"30489600","Fitzmaurice, Christina","2019"
"31584992","Frenkel, Lisa","2019"
"31194860","Frenkel, Lisa","2019"
"31150396","Frenkel, Lisa","2019"
"30996101","Frenkel, Lisa","2019"
"30946148","Frenkel, Lisa","2019"
"30892052","Frenkel, Lisa","2019"
"30560685","Frenkel, Lisa","2019"
"31495452","Gale, Michael","2019"
"31471108","Gale, Michael","2019"
"31415679","Gale, Michael","2019"
"31413072","Gale, Michael","2019"
"31409781","Gale, Michael","2019"
"31242236","Gale, Michael","2019"
"31235953","Gale, Michael","2019"
"31090472","Gale, Michael","2019"
"31019057","Gale, Michael","2019"
"30973942","Gale, Michael","2019"
"30952515","Gale, Michael","2019"
"30844328","Gale, Michael","2019"
"30811485","Gale, Michael","2019"
"30796192","Gale, Michael","2019"
"30635240","Gale, Michael","2019"
"30371803","Gale, Michael","2019"
"31377753","Gantt, Soren","2019"
"31107951","Gantt, Soren","2019"
"31112280","Geballe, Adam","2019"
"31400517","Grady, William","2019"
"31389184","Grady, William","2019"
"31143846","Grady, William","2019"
"30476131","Grady, William","2019"
"29917119","Grady, William","2019"
"31264912","Hawes, Stephen","2019"
"31008800","Hawes, Stephen","2019"
"30876400","Hawes, Stephen","2019"
"31312028","Hladik, Florian","2019"
"30944862","Hladik, Florian","2019"
"30585845","Hladik, Florian","2019"
"31597766","Jerome, Keith","2019"
"31551348","Jerome, Keith","2019"
"31551347","Jerome, Keith","2019"
"31541573","Jerome, Keith","2019"
"31449472","Jerome, Keith","2019"
"31434723","Jerome, Keith","2019"
"31016321","Jerome, Keith","2019"
"30978619","Jerome, Keith","2019"
"30944862","Jerome, Keith","2019"
"30429336","Jerome, Keith","2019"
"30383234","Jerome, Keith","2019"
"31097593","Johnston, Christopher","2019"
"31599949","Ko, Linda","2019"
"31521385","Ko, Linda","2019"
"31479655","Ko, Linda","2019"
"31385261","Ko, Linda","2019"
"30972645","Ko, Linda","2019"
"30794725","Ko, Linda","2019"
"31574267","Koelle, David","2019"
"31405946","Koelle, David","2019"
"31123763","Koelle, David","2019"
"31058977","Koelle, David","2019"
"31043533","Koelle, David","2019"
"31016321","Koelle, David","2019"
"30926644","Koelle, David","2019"
"30870532","Koelle, David","2019"
"30383234","Koelle, David","2019"
"30333177","Koelle, David","2019"
"30699959","Lagunoff, Michael","2019"
"31432072","Lampe, Johanna","2019"
"31386148","Lampe, Johanna","2019"
"31266826","Lampe, Johanna","2019"
"31226790","Lampe, Johanna","2019"
"31187868","Lampe, Johanna","2019"
"31175806","Lampe, Johanna","2019"
"30915444","Lampe, Johanna","2019"
"30709839","Lampe, Johanna","2019"
"30648524","Lampe, Johanna","2019"
"30476131","Lampe, Johanna","2019"
"30977845","Madeleine, Margaret","2019"
"30725527","Madeleine, Margaret","2019"
"31574080","Malik, Harmit","2019"
"31558570","Malik, Harmit","2019"
"31502535","Malik, Harmit","2019"
"31134893","Malik, Harmit","2019"
"30811478","Malik, Harmit","2019"
"31345931","McGuire, Andrew","2019"
"31345930","McGuire, Andrew","2019"
"31142836","McGuire, Andrew","2019"
"30975893","McGuire, Andrew","2019"
"30946041","McGuire, Andrew","2019"
"31585205","Menon, Manoj","2019"
"31056762","Menon, Manoj","2019"
"30663774","Menon, Manoj","2019"
"31456348","Mugo, Nelly","2019"
"31335802","Mugo, Nelly","2019"
"31321911","Mugo, Nelly","2019"
"31309457","Mugo, Nelly","2019"
"31306173","Mugo, Nelly","2019"
"31272495","Mugo, Nelly","2019"
"31215447","Mugo, Nelly","2019"
"31186955","Mugo, Nelly","2019"
"31170193","Mugo, Nelly","2019"
"31057407","Mugo, Nelly","2019"
"30976596","Mugo, Nelly","2019"
"30957420","Mugo, Nelly","2019"
"30871413","Mugo, Nelly","2019"
"30776954","Mugo, Nelly","2019"
"30585845","Mugo, Nelly","2019"
"30406335","Mugo, Nelly","2019"
"31558136","Overbaugh, Julie","2019"
"31504656","Overbaugh, Julie","2019"
"31501077","Overbaugh, Julie","2019"
"31358894","Overbaugh, Julie","2019"
"31348886","Overbaugh, Julie","2019"
"31260493","Overbaugh, Julie","2019"
"31217246","Overbaugh, Julie","2019"
"31197065","Overbaugh, Julie","2019"
"31150396","Overbaugh, Julie","2019"
"31134085","Overbaugh, Julie","2019"
"31097697","Overbaugh, Julie","2019"
"31096572","Overbaugh, Julie","2019"
"31048629","Overbaugh, Julie","2019"
"30779811","Overbaugh, Julie","2019"
"30709739","Overbaugh, Julie","2019"
"31493627","Polyak, Stephen","2019"
"31162013","Polyak, Stephen","2019"
"31513478","Ramsey, Scott","2019"
"31352608","Ramsey, Scott","2019"
"31349037","Ramsey, Scott","2019"
"31326406","Ramsey, Scott","2019"
"31250217","Ramsey, Scott","2019"
"31242043","Ramsey, Scott","2019"
